epoch,step,test_age_loss,test_age_mae,test_gender_acc,test_gender_loss,train_age_loss,train_gender_loss,train_loss,val_age_loss,val_age_mae,val_gender_acc,val_gender_loss,val_loss
1,379,,,,,260.5915832519531,0.6135053634643555,261.205078125,,,,,
1,389,,,,,342.16455078125,0.5970248579978943,342.7615661621094,,,,,
1,399,,,,,232.9488067626953,0.6253316402435303,233.5741424560547,,,,,
1,409,,,,,231.66162109375,0.5710082054138184,232.23263549804688,,,,,
1,419,,,,,188.53546142578125,0.6361967325210571,189.17166137695312,,,,,
1,429,,,,,134.39300537109375,0.615058183670044,135.008056640625,,,,,
1,439,,,,,129.3392333984375,0.6063827276229858,129.94561767578125,,,,,
1,449,,,,,119.72445678710938,0.5553410053253174,120.27980041503906,,,,,
1,459,,,,,160.35931396484375,0.634678840637207,160.99398803710938,,,,,
1,469,,,,,196.83575439453125,0.6031922698020935,197.43894958496094,,,,,
1,479,,,,,212.330810546875,0.558487594127655,212.88929748535156,,,,,
1,489,,,,,150.34120178222656,0.5757079720497131,150.9169158935547,,,,,
1,499,,,,,243.9481201171875,0.6233073472976685,244.57142639160156,,,,,
1,509,,,,,197.53402709960938,0.6168739795684814,198.15089416503906,,,,,
1,519,,,,,158.96435546875,0.5909785032272339,159.55532836914062,,,,,
1,529,,,,,171.58224487304688,0.6053290963172913,172.1875762939453,,,,,
1,539,,,,,189.2596435546875,0.5972754955291748,189.85691833496094,,,,,
1,549,,,,,144.2683563232422,0.6222484707832336,144.89060974121094,,,,,
1,559,,,,,111.47700500488281,0.6432051658630371,112.12020874023438,,,,,
1,569,,,,,160.2679901123047,0.6218607425689697,160.8898468017578,,,,,
1,579,,,,,129.4630889892578,0.6234477758407593,130.08653259277344,,,,,
1,589,,,,,188.77294921875,0.5894813537597656,189.3624267578125,,,,,
1,593,,,,,,,,156.82029724121094,9.384658813476562,0.8105485439300537,0.5986216068267822,157.41891479492188
2,599,,,,,116.42579650878906,0.6147746443748474,117.04057312011719,,,,,
2,609,,,,,115.57681274414062,0.5935888290405273,116.17040252685547,,,,,
2,619,,,,,158.96890258789062,0.660124659538269,159.6290283203125,,,,,
2,629,,,,,125.65925598144531,0.6462864875793457,126.3055419921875,,,,,
2,639,,,,,172.69171142578125,0.5869089365005493,173.27862548828125,,,,,
2,649,,,,,137.51397705078125,0.5704987049102783,138.08447265625,,,,,
2,659,,,,,184.7235870361328,0.6448279619216919,185.368408203125,,,,,
2,669,,,,,178.78475952148438,0.6883488893508911,179.47311401367188,,,,,
2,679,,,,,101.8582992553711,0.5935097932815552,102.45181274414062,,,,,
2,689,,,,,207.98292541503906,0.5917782187461853,208.57470703125,,,,,
2,699,,,,,110.44795227050781,0.6564081907272339,111.10436248779297,,,,,
2,709,,,,,167.2730255126953,0.5555053949356079,167.8285369873047,,,,,
2,719,,,,,166.40042114257812,0.5945274233818054,166.9949493408203,,,,,
2,729,,,,,146.9749755859375,0.5789019465446472,147.5538787841797,,,,,
2,739,,,,,140.87110900878906,0.6234433650970459,141.4945526123047,,,,,
2,749,,,,,190.66610717773438,0.6124316453933716,191.27853393554688,,,,,
2,759,,,,,184.5336456298828,0.6489028930664062,185.18255615234375,,,,,
2,769,,,,,150.1126708984375,0.5859073400497437,150.69857788085938,,,,,
2,779,,,,,161.59556579589844,0.5767375230789185,162.17230224609375,,,,,
2,789,,,,,143.03305053710938,0.661806583404541,143.69485473632812,,,,,
2,799,,,,,97.38240051269531,0.6326380968093872,98.0150375366211,,,,,
2,809,,,,,182.32107543945312,0.5528180003166199,182.87388610839844,,,,,
2,819,,,,,112.95218658447266,0.5993726849555969,113.55155944824219,,,,,
2,829,,,,,158.76229858398438,0.6479659080505371,159.41026306152344,,,,,
2,839,,,,,156.4469757080078,0.5747135877609253,157.0216827392578,,,,,
2,849,,,,,186.2337646484375,0.581798791885376,186.81556701660156,,,,,
2,859,,,,,142.97152709960938,0.5945248007774353,143.56605529785156,,,,,
2,869,,,,,158.0446319580078,0.5739344954490662,158.61856079101562,,,,,
2,879,,,,,185.54733276367188,0.6185209155082703,186.1658477783203,,,,,
2,889,,,,,124.50138854980469,0.6264762878417969,125.12786865234375,,,,,
2,890,,,,,,,,178.87460327148438,10.43511962890625,0.8147679567337036,0.5964728593826294,179.47105407714844
3,899,,,,,123.31832885742188,0.5727807283401489,123.89111328125,,,,,
3,909,,,,,165.6059112548828,0.6337935924530029,166.2397003173828,,,,,
3,919,,,,,149.5771026611328,0.5585550665855408,150.13565063476562,,,,,
3,929,,,,,182.94871520996094,0.6831328868865967,183.63185119628906,,,,,
3,939,,,,,156.30323791503906,0.6351800560951233,156.93841552734375,,,,,
3,949,,,,,146.70977783203125,0.6410719156265259,147.35084533691406,,,,,
3,959,,,,,117.21829223632812,0.6675543189048767,117.88584899902344,,,,,
3,969,,,,,271.0560302734375,0.5967220067977905,271.6527404785156,,,,,
3,979,,,,,92.97183227539062,0.6138431429862976,93.58567810058594,,,,,
3,989,,,,,131.68450927734375,0.6355960965156555,132.32009887695312,,,,,
3,999,,,,,105.5400390625,0.5852816104888916,106.12532043457031,,,,,
3,1009,,,,,204.7138671875,0.6253082752227783,205.33917236328125,,,,,
3,1019,,,,,190.28057861328125,0.6503152847290039,190.93089294433594,,,,,
3,1029,,,,,103.15455627441406,0.5963402390480042,103.75090026855469,,,,,
3,1039,,,,,166.3129425048828,0.624534010887146,166.93746948242188,,,,,
3,1049,,,,,165.59884643554688,0.6181374788284302,166.21697998046875,,,,,
3,1059,,,,,153.95120239257812,0.5794371962547302,154.5306396484375,,,,,
3,1069,,,,,143.77627563476562,0.569267988204956,144.34555053710938,,,,,
3,1079,,,,,178.20806884765625,0.6365795135498047,178.8446502685547,,,,,
3,1089,,,,,116.47529602050781,0.5599496364593506,117.03524780273438,,,,,
3,1099,,,,,159.38818359375,0.5803300738334656,159.96852111816406,,,,,
3,1109,,,,,165.952392578125,0.5715639591217041,166.52395629882812,,,,,
3,1119,,,,,128.3524627685547,0.5828809142112732,128.9353485107422,,,,,
3,1129,,,,,148.3030548095703,0.6336849927902222,148.93673706054688,,,,,
3,1139,,,,,109.8332748413086,0.5861116647720337,110.41938781738281,,,,,
3,1149,,,,,190.5784454345703,0.6308999061584473,191.2093505859375,,,,,
3,1159,,,,,123.94505310058594,0.5498448610305786,124.4948959350586,,,,,
3,1169,,,,,59.93849182128906,0.6532491445541382,60.591739654541016,,,,,
3,1179,,,,,165.26910400390625,0.6178827285766602,165.88699340820312,,,,,
3,1187,,,,,,,,147.9528350830078,8.878689765930176,0.8037974834442139,0.5961154103279114,148.54893493652344
4,1189,,,,,162.28814697265625,0.5804098844528198,162.86856079101562,,,,,
4,1199,,,,,101.35437774658203,0.6234724521636963,101.97785186767578,,,,,
4,1209,,,,,123.93496704101562,0.6101102828979492,124.54507446289062,,,,,
4,1219,,,,,98.61201477050781,0.6095172166824341,99.2215347290039,,,,,
4,1229,,,,,110.48442840576172,0.6204437017440796,111.10487365722656,,,,,
4,1239,,,,,106.99800872802734,0.6228904724121094,107.62089538574219,,,,,
4,1249,,,,,121.37358856201172,0.5604064464569092,121.93399810791016,,,,,
4,1259,,,,,141.7001953125,0.6032485365867615,142.30343627929688,,,,,
4,1269,,,,,121.2374496459961,0.6522612571716309,121.88970947265625,,,,,
4,1279,,,,,148.20681762695312,0.6427762508392334,148.84959411621094,,,,,
4,1289,,,,,130.07394409179688,0.6216310858726501,130.69557189941406,,,,,
4,1299,,,,,102.47994995117188,0.5878437757492065,103.06779479980469,,,,,
4,1309,,,,,151.72293090820312,0.5534378290176392,152.2763671875,,,,,
4,1319,,,,,90.66230773925781,0.6134597063064575,91.27576446533203,,,,,
4,1329,,,,,106.11650085449219,0.5989248156547546,106.71542358398438,,,,,
4,1339,,,,,135.41549682617188,0.5552662014961243,135.97076416015625,,,,,
4,1349,,,,,113.43545532226562,0.611320972442627,114.0467758178711,,,,,
4,1359,,,,,85.93714904785156,0.6014107465744019,86.53855895996094,,,,,
4,1369,,,,,148.156982421875,0.5953249931335449,148.75230407714844,,,,,
4,1379,,,,,213.89559936523438,0.6274118423461914,214.52301025390625,,,,,
4,1389,,,,,117.65640258789062,0.619625985622406,118.27603149414062,,,,,
4,1399,,,,,138.80027770996094,0.6057106852531433,139.40599060058594,,,,,
4,1409,,,,,108.56110382080078,0.5790673494338989,109.14017486572266,,,,,
4,1419,,,,,136.8214874267578,0.5996920466423035,137.42117309570312,,,,,
4,1429,,,,,130.3087615966797,0.6256781816482544,130.93443298339844,,,,,
4,1439,,,,,119.03755950927734,0.5905884504318237,119.6281509399414,,,,,
4,1449,,,,,199.0883026123047,0.6527428030967712,199.7410430908203,,,,,
4,1459,,,,,107.26544189453125,0.5930263996124268,107.85846710205078,,,,,
4,1469,,,,,107.50518035888672,0.6302288770675659,108.13540649414062,,,,,
4,1479,,,,,181.36073303222656,0.602074921131134,181.9628143310547,,,,,
4,1484,,,,,,,,145.4878692626953,8.936417579650879,0.8135021328926086,0.5946459174156189,146.08248901367188
5,1489,,,,,167.3929443359375,0.5629584789276123,167.95590209960938,,,,,
5,1499,,,,,110.88390350341797,0.6053073406219482,111.48921203613281,,,,,
5,1509,,,,,158.047119140625,0.5718222856521606,158.6189422607422,,,,,
5,1519,,,,,84.06425476074219,0.5759446620941162,84.64019775390625,,,,,
5,1529,,,,,89.6806869506836,0.577095627784729,90.25778198242188,,,,,
5,1539,,,,,136.5465087890625,0.5505505204200745,137.09706115722656,,,,,
5,1549,,,,,130.24366760253906,0.5963023900985718,130.8399658203125,,,,,
5,1559,,,,,126.3326416015625,0.6227046251296997,126.9553451538086,,,,,
5,1569,,,,,151.4415283203125,0.6242548227310181,152.06578063964844,,,,,
5,1579,,,,,181.00845336914062,0.6041355729103088,181.6125946044922,,,,,
5,1589,,,,,157.12045288085938,0.6175468564033508,157.73800659179688,,,,,
5,1599,,,,,173.16737365722656,0.6472111940383911,173.81459045410156,,,,,
5,1609,,,,,108.51751708984375,0.5781378746032715,109.09565734863281,,,,,
5,1619,,,,,116.61135864257812,0.5949443578720093,117.20630645751953,,,,,
5,1629,,,,,100.50672912597656,0.613179087638855,101.11991119384766,,,,,
5,1639,,,,,133.15794372558594,0.5893328785896301,133.74728393554688,,,,,
5,1649,,,,,147.38040161132812,0.6307893991470337,148.0111846923828,,,,,
5,1659,,,,,133.05172729492188,0.5687613487243652,133.6204833984375,,,,,
5,1669,,,,,109.14697265625,0.5844705104827881,109.7314453125,,,,,
5,1679,,,,,166.69540405273438,0.5642077922821045,167.25961303710938,,,,,
5,1689,,,,,107.55728912353516,0.5787554979324341,108.13604736328125,,,,,
5,1699,,,,,109.64524841308594,0.6172965168952942,110.26254272460938,,,,,
5,1709,,,,,108.86668395996094,0.6253817081451416,109.4920654296875,,,,,
5,1719,,,,,131.595947265625,0.5730546712875366,132.16900634765625,,,,,
5,1729,,,,,107.39126586914062,0.6189688444137573,108.0102310180664,,,,,
5,1739,,,,,69.95950317382812,0.5574103593826294,70.51691436767578,,,,,
5,1749,,,,,91.699951171875,0.5872243046760559,92.28717803955078,,,,,
5,1759,,,,,99.7185287475586,0.5459674596786499,100.26449584960938,,,,,
5,1769,,,,,151.80947875976562,0.5605728626251221,152.37005615234375,,,,,
5,1779,,,,,116.4262466430664,0.5975973606109619,117.02384185791016,,,,,
5,1781,,,,,,,,142.43670654296875,8.795622825622559,0.8097046613693237,0.5961387157440186,143.03285217285156
6,1789,,,,,88.44490051269531,0.6391431093215942,89.08404541015625,,,,,
6,1799,,,,,92.50212097167969,0.640267014503479,93.14238739013672,,,,,
6,1809,,,,,57.725372314453125,0.6217529773712158,58.34712600708008,,,,,
6,1819,,,,,123.12397766113281,0.5935612916946411,123.71753692626953,,,,,
6,1829,,,,,130.92779541015625,0.606459379196167,131.5342559814453,,,,,
6,1839,,,,,120.58134460449219,0.6559487581253052,121.23729705810547,,,,,
6,1849,,,,,148.26434326171875,0.5799936056137085,148.84432983398438,,,,,
6,1859,,,,,109.88873291015625,0.6245527267456055,110.5132827758789,,,,,
6,1869,,,,,116.6500015258789,0.6073378324508667,117.25733947753906,,,,,
6,1879,,,,,138.1894073486328,0.5938681364059448,138.7832794189453,,,,,
6,1889,,,,,177.13421630859375,0.5798373818397522,177.71405029296875,,,,,
6,1899,,,,,124.52409362792969,0.5993521213531494,125.12344360351562,,,,,
6,1909,,,,,90.60527038574219,0.5979734063148499,91.2032470703125,,,,,
6,1919,,,,,99.54263305664062,0.574673056602478,100.1173095703125,,,,,
6,1929,,,,,165.5899658203125,0.5899585485458374,166.179931640625,,,,,
6,1939,,,,,99.77720642089844,0.5478575229644775,100.32506561279297,,,,,
6,1949,,,,,78.93487548828125,0.54969322681427,79.48456573486328,,,,,
6,1959,,,,,82.64678955078125,0.5823209285736084,83.22911071777344,,,,,
6,1969,,,,,117.68568420410156,0.5482783317565918,118.23396301269531,,,,,
6,1979,,,,,120.55718994140625,0.5873628854751587,121.1445541381836,,,,,
6,1989,,,,,152.25982666015625,0.620689332485199,152.88050842285156,,,,,
6,1999,,,,,152.93563842773438,0.6280686855316162,153.56370544433594,,,,,
6,2009,,,,,122.03038024902344,0.5852879285812378,122.61566925048828,,,,,
6,2019,,,,,124.93898010253906,0.5478560924530029,125.4868392944336,,,,,
6,2029,,,,,172.26864624023438,0.5490458607673645,172.81768798828125,,,,,
6,2039,,,,,98.08489990234375,0.6112934947013855,98.6961898803711,,,,,
6,2049,,,,,94.68695068359375,0.5838363170623779,95.27079010009766,,,,,
6,2059,,,,,99.31248474121094,0.5710195899009705,99.88350677490234,,,,,
6,2069,,,,,160.72610473632812,0.5856702327728271,161.311767578125,,,,,
6,2078,,,,,,,,145.28240966796875,8.681524276733398,0.8257383704185486,0.5908362865447998,145.87326049804688
7,2079,,,,,63.63824462890625,0.5738605856895447,64.21210479736328,,,,,
7,2089,,,,,72.59886169433594,0.548900842666626,73.14776611328125,,,,,
7,2099,,,,,78.3863525390625,0.5548027753829956,78.94115447998047,,,,,
7,2109,,,,,108.14183044433594,0.6190463900566101,108.76087951660156,,,,,
7,2119,,,,,108.88619232177734,0.5815102458000183,109.46770477294922,,,,,
7,2129,,,,,65.2353744506836,0.6045255064964294,65.83989715576172,,,,,
7,2139,,,,,100.73231506347656,0.555672287940979,101.2879867553711,,,,,
7,2149,,,,,109.47261047363281,0.6258382201194763,110.09844970703125,,,,,
7,2159,,,,,79.70903015136719,0.5618504285812378,80.27088165283203,,,,,
7,2169,,,,,125.11176300048828,0.5309463739395142,125.64270782470703,,,,,
7,2179,,,,,53.97442626953125,0.57938152551651,54.55380630493164,,,,,
7,2189,,,,,84.77839660644531,0.6198912858963013,85.39828491210938,,,,,
7,2199,,,,,126.8016128540039,0.5657975673675537,127.3674087524414,,,,,
7,2209,,,,,68.35615539550781,0.5393381118774414,68.89549255371094,,,,,
7,2219,,,,,100.31979370117188,0.5580947399139404,100.87789154052734,,,,,
7,2229,,,,,99.02847290039062,0.5905061960220337,99.61898040771484,,,,,
7,2239,,,,,128.91799926757812,0.541599690914154,129.4595947265625,,,,,
7,2249,,,,,87.41111755371094,0.6456679105758667,88.0567855834961,,,,,
7,2259,,,,,97.44439697265625,0.5635206699371338,98.00791931152344,,,,,
7,2269,,,,,104.85682678222656,0.5452720522880554,105.402099609375,,,,,
7,2279,,,,,85.31244659423828,0.5849765539169312,85.89742279052734,,,,,
7,2289,,,,,61.83019256591797,0.6098231673240662,62.44001388549805,,,,,
7,2299,,,,,161.65158081054688,0.6059223413467407,162.25750732421875,,,,,
7,2309,,,,,85.13343048095703,0.6152606010437012,85.74868774414062,,,,,
7,2319,,,,,85.6748046875,0.629013180732727,86.30381774902344,,,,,
7,2329,,,,,137.42872619628906,0.6265757083892822,138.0552978515625,,,,,
7,2339,,,,,119.15573120117188,0.5636414289474487,119.71937561035156,,,,,
7,2349,,,,,109.27243041992188,0.6003495454788208,109.8727798461914,,,,,
7,2359,,,,,95.0580062866211,0.6469889283180237,95.70499420166016,,,,,
7,2369,,,,,143.14134216308594,0.6286203265190125,143.76995849609375,,,,,
7,2375,,,,,,,,140.62010192871094,8.554743766784668,0.8202531933784485,0.5900653600692749,141.2101593017578
8,2379,,,,,95.28053283691406,0.621986985206604,95.90251922607422,,,,,
8,2389,,,,,125.97914123535156,0.5362986326217651,126.51544189453125,,,,,
8,2399,,,,,72.9244384765625,0.6213029623031616,73.54573822021484,,,,,
8,2409,,,,,87.89653778076172,0.6058881282806396,88.50242614746094,,,,,
8,2419,,,,,110.70051574707031,0.64801025390625,111.34852600097656,,,,,
8,2429,,,,,134.90469360351562,0.5677171945571899,135.472412109375,,,,,
8,2439,,,,,75.89669036865234,0.5714581608772278,76.46814727783203,,,,,
8,2449,,,,,88.77415466308594,0.611213207244873,89.38536834716797,,,,,
8,2459,,,,,89.46044921875,0.576396107673645,90.0368423461914,,,,,
8,2469,,,,,105.3138656616211,0.5937900543212891,105.90765380859375,,,,,
8,2479,,,,,93.966064453125,0.5780894756317139,94.54415130615234,,,,,
8,2489,,,,,101.34174346923828,0.5761837959289551,101.91793060302734,,,,,
8,2499,,,,,121.52399444580078,0.6641320586204529,122.18812561035156,,,,,
8,2509,,,,,102.75878143310547,0.6490796804428101,103.4078598022461,,,,,
8,2519,,,,,147.85055541992188,0.5671964883804321,148.41775512695312,,,,,
8,2529,,,,,91.45906829833984,0.5864307880401611,92.04550170898438,,,,,
8,2539,,,,,162.6584930419922,0.5832641124725342,163.24176025390625,,,,,
8,2549,,,,,101.2496337890625,0.5912512540817261,101.84088134765625,,,,,
8,2559,,,,,120.05859375,0.5523362755775452,120.61093139648438,,,,,
8,2569,,,,,139.15609741210938,0.5584527254104614,139.7145538330078,,,,,
8,2579,,,,,79.7343521118164,0.574948787689209,80.3093032836914,,,,,
8,2589,,,,,143.42181396484375,0.6184867024421692,144.04029846191406,,,,,
8,2599,,,,,94.75597381591797,0.5575035810470581,95.3134765625,,,,,
8,2609,,,,,93.83711242675781,0.5926835536956787,94.42979431152344,,,,,
8,2619,,,,,45.02527618408203,0.5713918209075928,45.5966682434082,,,,,
8,2629,,,,,106.25764465332031,0.601818323135376,106.85946655273438,,,,,
8,2639,,,,,90.21192932128906,0.5661251544952393,90.7780532836914,,,,,
8,2649,,,,,103.68783569335938,0.5861181020736694,104.27395629882812,,,,,
8,2659,,,,,100.49988555908203,0.6149455308914185,101.11483001708984,,,,,
8,2669,,,,,142.89291381835938,0.5922443866729736,143.4851531982422,,,,,
8,2672,,,,,,,,137.49827575683594,8.521071434020996,0.8291139006614685,0.5985351800918579,138.09677124023438
9,2679,,,,,65.681640625,0.6120365858078003,66.2936782836914,,,,,
9,2689,,,,,117.40813446044922,0.5991659164428711,118.0073013305664,,,,,
9,2699,,,,,100.80249786376953,0.5596592426300049,101.3621597290039,,,,,
9,2709,,,,,128.5526123046875,0.6049745082855225,129.1575927734375,,,,,
9,2719,,,,,105.12615966796875,0.6032917499542236,105.72945404052734,,,,,
9,2729,,,,,111.29666900634766,0.5815207958221436,111.87818908691406,,,,,
9,2739,,,,,113.82803344726562,0.606908917427063,114.43494415283203,,,,,
9,2749,,,,,96.46955108642578,0.5554436445236206,97.02499389648438,,,,,
9,2759,,,,,80.30584716796875,0.5997555255889893,80.90560150146484,,,,,
9,2769,,,,,85.30532836914062,0.6101024150848389,85.9154281616211,,,,,
9,2779,,,,,80.68992614746094,0.579651951789856,81.26957702636719,,,,,
9,2789,,,,,131.1775360107422,0.5974726676940918,131.77500915527344,,,,,
9,2799,,,,,113.09793090820312,0.5742998123168945,113.67223358154297,,,,,
9,2809,,,,,89.0354995727539,0.612870454788208,89.64836883544922,,,,,
9,2819,,,,,105.77860260009766,0.5905241966247559,106.36912536621094,,,,,
9,2829,,,,,105.97612762451172,0.5443647503852844,106.52049255371094,,,,,
9,2839,,,,,110.11051177978516,0.5797742009162903,110.6902847290039,,,,,
9,2849,,,,,99.617431640625,0.5496655702590942,100.16709899902344,,,,,
9,2859,,,,,64.20768737792969,0.6236034631729126,64.83129119873047,,,,,
9,2869,,,,,115.65746307373047,0.6594523787498474,116.3169174194336,,,,,
9,2879,,,,,132.32183837890625,0.581128716468811,132.90296936035156,,,,,
9,2889,,,,,108.72586822509766,0.549665093421936,109.2755355834961,,,,,
9,2899,,,,,132.32569885253906,0.5963984727859497,132.92210388183594,,,,,
9,2909,,,,,95.384521484375,0.6434941291809082,96.02801513671875,,,,,
9,2919,,,,,129.5048065185547,0.5825332403182983,130.08734130859375,,,,,
9,2929,,,,,87.41397857666016,0.5831249952316284,87.99710083007812,,,,,
9,2939,,,,,70.68075561523438,0.5983700156211853,71.27912902832031,,,,,
9,2949,,,,,83.84846496582031,0.5955526828765869,84.44401550292969,,,,,
9,2959,,,,,99.00166320800781,0.5582867860794067,99.55995178222656,,,,,
9,2969,,,,,106.98717498779297,0.5971461534500122,107.58432006835938,,,,,
9,2969,,,,,,,,153.35018920898438,9.198226928710938,0.8253164291381836,0.5911734104156494,153.9413604736328
10,2979,,,,,107.62704467773438,0.5766828656196594,108.20372772216797,,,,,
10,2989,,,,,95.03120422363281,0.5660948157310486,95.59729766845703,,,,,
10,2999,,,,,70.47509765625,0.564831018447876,71.03993225097656,,,,,
10,3009,,,,,109.91764831542969,0.5767457485198975,110.49439239501953,,,,,
10,3019,,,,,99.02189636230469,0.5793778300285339,99.60127258300781,,,,,
10,3029,,,,,90.75688171386719,0.5797595977783203,91.33663940429688,,,,,
10,3039,,,,,121.85055541992188,0.5506644248962402,122.4012222290039,,,,,
10,3049,,,,,85.66693878173828,0.603977620601654,86.27091979980469,,,,,
10,3059,,,,,109.73173522949219,0.6283220052719116,110.36005401611328,,,,,
10,3069,,,,,75.12538146972656,0.5353898406028748,75.66077423095703,,,,,
10,3079,,,,,100.35716247558594,0.5811922550201416,100.9383544921875,,,,,
10,3089,,,,,85.64297485351562,0.5584872961044312,86.20146179199219,,,,,
10,3099,,,,,112.80046081542969,0.585078775882721,113.38553619384766,,,,,
10,3109,,,,,90.5498046875,0.6421909332275391,91.1919937133789,,,,,
10,3119,,,,,88.04991149902344,0.5253618359565735,88.57527160644531,,,,,
10,3129,,,,,54.95551681518555,0.564410924911499,55.519927978515625,,,,,
10,3139,,,,,115.51180267333984,0.5442272424697876,116.0560302734375,,,,,
10,3149,,,,,70.89082336425781,0.5789569616317749,71.46977996826172,,,,,
10,3159,,,,,104.36248016357422,0.5818488597869873,104.94432830810547,,,,,
10,3169,,,,,116.29541015625,0.5709542036056519,116.86636352539062,,,,,
10,3179,,,,,123.47625732421875,0.5785505771636963,124.0548095703125,,,,,
10,3189,,,,,170.0539093017578,0.5781378746032715,170.63204956054688,,,,,
10,3199,,,,,99.97560119628906,0.577627956867218,100.55323028564453,,,,,
10,3209,,,,,78.46177673339844,0.5456568598747253,79.00743103027344,,,,,
10,3219,,,,,72.74848175048828,0.6048452854156494,73.35332489013672,,,,,
10,3229,,,,,57.919921875,0.592919647693634,58.512840270996094,,,,,
10,3239,,,,,79.21405029296875,0.5816671848297119,79.79571533203125,,,,,
10,3249,,,,,96.43946075439453,0.5922717452049255,97.03173065185547,,,,,
10,3259,,,,,121.14654541015625,0.6174901127815247,121.7640380859375,,,,,
10,3266,,,,,,,,142.74684143066406,8.51895809173584,0.8303797245025635,0.5905183553695679,143.33738708496094
11,3269,,,,,108.40707397460938,0.590255618095398,108.99732971191406,,,,,
11,3279,,,,,97.0010986328125,0.5749132633209229,97.57601165771484,,,,,
11,3289,,,,,98.80419158935547,0.5787355899810791,99.38292694091797,,,,,
11,3299,,,,,94.93275451660156,0.5804794430732727,95.51323699951172,,,,,
11,3309,,,,,74.00570678710938,0.6052342653274536,74.6109390258789,,,,,
11,3319,,,,,75.18856811523438,0.5768495798110962,75.76541900634766,,,,,
11,3329,,,,,87.93734741210938,0.546630322933197,88.48397827148438,,,,,
11,3339,,,,,65.06844329833984,0.5928695201873779,65.66131591796875,,,,,
11,3349,,,,,108.68324279785156,0.5475723147392273,109.2308120727539,,,,,
11,3359,,,,,61.922828674316406,0.5421189069747925,62.46494674682617,,,,,
11,3369,,,,,86.10568237304688,0.5863302946090698,86.69200897216797,,,,,
11,3379,,,,,84.51441955566406,0.5785157084465027,85.09293365478516,,,,,
11,3389,,,,,73.90985107421875,0.5650349855422974,74.47488403320312,,,,,
11,3399,,,,,64.12533569335938,0.5656458139419556,64.69097900390625,,,,,
11,3409,,,,,103.29269409179688,0.5990326404571533,103.8917236328125,,,,,
11,3419,,,,,88.42010498046875,0.6054062843322754,89.0255126953125,,,,,
11,3429,,,,,73.47325134277344,0.58396315574646,74.05721282958984,,,,,
11,3439,,,,,91.05963134765625,0.5877255201339722,91.64735412597656,,,,,
